white,black,result,time,illegal_move,moves,fen,white_elo,black_elo,eval
stockfish,gpt-3.5-turbo-instruct,1,35.53683080299999,No valid suggestions: |,"['d2d4', 'g8f6', 'e2e3', 'g7g6', 'g1f3', 'f8g7', 'f1e2', 'e8g8', 'e1g1', 'd7d6', 'h2h3', 'c7c5', 'd4c5', 'd6c5', 'a2a4', 'b8c6', 'e2c4', 'b7b6', 'd1d8', 'f8d8', 'f1e1', 'f6d7', 'g1f1', 'c8b7', 'e1d1', 'd7e5', 'd1d8', 'a8d8', 'c4e2']",3r2k1/pb2ppbp/1pn3p1/2p1n3/P7/4PN1P/1PP1BPP1/RNB2K2 b - - 1 15,1550,1550,"{'type': 'cp', 'value': -105}"
stockfish,gpt-3.5-turbo-instruct,1,7.364333588999955,No valid suggestions: |,"['d2d3', 'd7d5', 'e2e4', 'd5e4', 'd3e4']",rnbqkbnr/ppp1pppp/8/8/4P3/8/PPP2PPP/RNBQKBNR b KQkq - 0 3,1550,1550,"{'type': 'cp', 'value': -8}"
stockfish,gpt-3.5-turbo-instruct,1,2.725786300999971,No valid suggestions: 1||1| {Opening of the game| {Notes by GM Maurice Ashley,['e2e4'],rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,1550,1550,"{'type': 'cp', 'value': 44}"
stockfish,gpt-3.5-turbo-instruct,1,33.33648224299998,No valid suggestions: | |,"['d2d4', 'g8f6', 'g2g3', 'g7g6', 'g1f3', 'f8g7', 'a2a4', 'e8g8', 'f1g2', 'c7c5', 'd4c5', 'b8c6', 'e1g1', 'f6e4', 'f3d2', 'e4c5', 'c2c3', 'd7d6', 'f1e1', 'c8e6', 'e2e4', 'c5d3', 'e1e3', 'g7h6', 'e3d3']",r2q1rk1/pp2pp1p/2npb1pb/8/P3P3/2PR2P1/1P1N1PBP/RNBQ2K1 b - - 0 13,1550,1550,"{'type': 'cp', 'value': 387}"
stockfish,gpt-3.5-turbo-instruct,1,2.9768138140000246,No valid suggestions: 1| {annotations by Dwitip|1,['e2e4'],rnbqkbnr/pppppppp/8/8/4P3/8/PPPP1PPP/RNBQKBNR b KQkq - 0 1,1600,1600,"{'type': 'cp', 'value': 33}"
stockfish,gpt-3.5-turbo-instruct,1,3.7151786809999976,No valid suggestions: |1||1,['e2e3'],rnbqkbnr/pppppppp/8/8/8/4P3/PPPP1PPP/RNBQKBNR b KQkq - 0 1,1600,1600,"{'type': 'cp', 'value': 16}"
gpt-3.5-turbo-instruct,stockfish,0,44.38562443400002,No valid suggestions: || Kb6 Nf5 ,"['e2e4', 'g7g6', 'd2d4', 'a7a6', 'c1e3', 'd7d6', 'c2c3', 'f8h6', 'b1d2', 'c7c5', 'd4c5', 'h6e3', 'f2e3', 'd6c5', 'g1f3', 'g8h6', 'h2h3', 'd8d6', 'd2c4', 'd6g3', 'e1e2', 'c8d7', 'c4b6', 'a8a7', 'f3d2', 'd7e6', 'd2f3', 'b8d7', 'b6d7', 'e6c4', 'e2d2', 'c4f1', 'f3e5', 'f1b5', 'd2c2', 'b7b6', 'd7b6', 'g3e5', 'a2a4', 'b5d7', 'b6d7', 'e5e4', 'd1d3', 'e4g2', 'c2b3', 'a7b7', 'b3c4', 'b7d7', 'a1d1', 'd7d6', 'c4c5', 'g2g5']",4k2r/4pp1p/p2r2pn/2K3q1/P7/2PQP2P/1P6/3R3R w k - 1 27,1600,1600,"{'type': 'cp', 'value': -613}"
stockfish,gpt-3.5-turbo-instruct,1,6.149490484000012,No valid suggestions: |,"['e2e4', 'e7e5', 'b2b3']",rnbqkbnr/pppp1ppp/8/4p3/4P3/1P6/P1PP1PPP/RNBQKBNR b KQkq - 0 2,1600,1600,"{'type': 'cp', 'value': -69}"
gpt-3.5-turbo-instruct,stockfish,0,35.01462039199998,No valid suggestions: |22| |,"['e2e4', 'e7e5', 'g1f3', 'd7d6', 'd2d4', 'g8f6', 'b1c3', 'b8c6', 'f1b5', 'c8g4', 'e1g1', 'g4f3', 'd1f3', 'e5d4', 'c3d5', 'f6d7', 'c2c3', 'f8e7', 'c3d4', 'c6d4', 'f3g3', 'd4b5', 'd5e7', 'd8e7', 'a2a4', 'b5d4', 'g3g7', 'e7e5', 'g7e5', 'd7e5', 'c1g5', 'd4e6', 'g5h4', 'c7c5', 'g1h1', 'e5g6', 'h4f6', 'h8f8', 'e4e5', 'e8d7']",r4r2/pp1k1p1p/3pnBn1/2p1P3/P7/8/1P3PPP/R4R1K w - - 1 21,1600,1600,"{'type': 'cp', 'value': -371}"
stockfish,gpt-3.5-turbo-instruct,1,23.293199463000064,No valid suggestions: |,"['d2d3', 'g8f6', 'g2g3', 'e7e5', 'f1g2', 'b8c6', 'g1f3', 'd7d5', 'd3d4', 'e5e4', 'f3e5', 'c6e5', 'd4e5', 'f6d7', 'd1d5']",r1bqkb1r/pppn1ppp/8/3QP3/4p3/6P1/PPP1PPBP/RNB1K2R b KQkq - 0 8,1650,1650,"{'type': 'cp', 'value': 209}"
gpt-3.5-turbo-instruct,stockfish,0,62.67075254600002,No valid suggestions: 25|| Qg5  Kc| Bh4 Qb5 || Qd7+ Kb8,"['e2e4', 'e7e5', 'g1f3', 'd7d6', 'd2d4', 'e5d4', 'd1d4', 'c8e6', 'b1c3', 'c7c6', 'c1f4', 'g8f6', 'e1c1', 'f6h5', 'f4g5', 'd8b6', 'd4d2', 'h5f6', 'g5f6', 'g7f6', 'f3d4', 'h7h5', 'c1b1', 'e8d8', 'd4e6', 'f7e6', 'f2f4', 'b8a6', 'e4e5', 'd6d5', 'c3e4', 'f8b4', 'c2c3', 'a6c5', 'e4c5', 'b4c5', 'f1c4', 'c5e3', 'd2d3', 'f6f5', 'd3f5', 'e6f5', 'c4d5', 'd8c7', 'd5b3', 'a8e8']",4r2r/ppk5/1qp5/4Pp1p/5P2/1BP1b3/PP4PP/1K1R3R w - - 3 24,1650,1650,"{'type': 'cp', 'value': -548}"
gpt-3.5-turbo-instruct,stockfish,0.0,54.49810037299994,,"['e2e4', 'e7e6', 'g1f3', 'a7a6', 'd2d4', 'd7d5', 'e4e5', 'c8d7', 'f1d3', 'c7c5', 'c2c3', 'c5d4', 'c3d4', 'd8a5', 'c1d2', 'f8b4', 'e1g1', 'b4d2', 'b1d2', 'b8c6', 'd2b3', 'a5b4', 'b3c5', 'b4b2', 'a1b1', 'b2a3', 'c5d7', 'e8d7', 'b1b7', 'd7e8', 'f3g5', 'a8a7', 'd1f3', 'a7b7', 'f3f7', 'b7f7', 'g5h3', 'a3d3', 'f1e1', 'd3c3', 'h3g5', 'c3e1']",4k1nr/5rpp/p1n1p3/3pP1N1/3P4/8/P4PPP/4q1K1 w - - 0 22,1650,1650,
gpt-3.5-turbo-instruct,stockfish,0,70.70751585000005,No valid suggestions: || ,"['e2e4', 'e7e6', 'g1f3', 'a7a6', 'd2d4', 'd7d5', 'e4e5', 'h7h6', 'f1d3', 'c7c5', 'c2c3', 'b8c6', 'e1g1', 'c5d4', 'c3d4', 'c6a7', 'b1c3', 'd8b6', 'a2a3', 'a8b8', 'b2b4', 'c8d7', 'c3a4', 'b6d8', 'a4c5', 'f8c5', 'd4c5', 'b8c8', 'f3d4', 'g8e7', 'c1b2', 'e7c6', 'd4c6', 'c8c6', 'f2f4', 'a6a5', 'f4f5', 'd8g5', 'd1e2', 'e6f5', 'e2f2', 'g5e7', 'a1e1', 'a5b4', 'a3b4', 'e8g8', 'e5e6', 'c6e6', 'e1e6', 'f7e6', 'f2g3', 'd7a4', 'g3e5', 'e7f7', 'e5g3', 'a4b5']",5rk1/np3qp1/4p2p/1bPp1p2/1P6/3B2Q1/1B4PP/5RK1 w - - 6 29,1650,1650,"{'type': 'cp', 'value': -92}"
gpt-3.5-turbo-instruct,stockfish,0,63.140495438000016,No valid suggestions: |,"['e2e4', 'e7e6', 'd2d4', 'd7d6', 'b1c3', 'h7h6', 'g1f3', 'f8e7', 'f1d3', 'b8d7', 'e1g1', 'g8f6', 'f3d2', 'c7c5', 'd4c5', 'd7c5', 'f2f4', 'c5d3', 'c2d3', 'b7b5', 'c3b5', 'd8b6', 'g1h1', 'b6b5', 'd2c4', 'd6d5', 'e4d5', 'b5d5', 'c4e3', 'd5b7', 'd3d4', 'c8d7', 'f4f5', 'b7a6', 'f5e6', 'd7e6', 'd1f3', 'a8c8', 'c1d2', 'c8d8', 'd2c3', 'a6b5', 'e3g4', 'e6g4', 'a2a4', 'b5b6', 'f3g4', 'f6g4']",3rk2r/p3bpp1/1q5p/8/P2P2n1/2B5/1P4PP/R4R1K w k - 0 25,1650,1650,"{'type': 'cp', 'value': -807}"
gpt-3.5-turbo-instruct,stockfish,0,55.37352027899999,No valid suggestions: |,"['e2e4', 'd7d6', 'd2d4', 'e7e5', 'g1f3', 'g8f6', 'b1c3', 'b8d7', 'f1c4', 'c7c6', 'f3g5', 'e5d4', 'g5f7', 'd8a5', 'f7h8', 'd4c3', 'e1g1', 'f8e7', 'd1e1', 'd7b6', 'c4d3', 'a5e5', 'f2f4', 'c3b2', 'c1b2', 'e5b2', 'e4e5', 'b2d4', 'g1h1', 'd6e5', 'f4e5', 'f6g4', 'h8f7', 'c8e6', 'f7d6', 'e7d6', 'e5d6', 'd4d6', 'g2g3', 'e8c8']",2kr4/pp4pp/1npqb3/8/6n1/3B2P1/P1P4P/R3QR1K w - - 1 21,1700,1700,"{'type': 'cp', 'value': -456}"
gpt-3.5-turbo-instruct,stockfish,0,69.12243338400003,No valid suggestions: | || ,"['e2e4', 'e7e6', 'd2d4', 'c7c5', 'b1d2', 'f8e7', 'd4c5', 'e7c5', 'd2b3', 'd8b6', 'b3c5', 'b6a5', 'c1d2', 'a5c5', 'd1g4', 'g7g6', 'e1c1', 'c5f2', 'f1e2', 'b8c6', 'g1h3', 'f2c5', 'h3f4', 'g8f6', 'g4f3', 'c6d4', 'f3d3', 'b7b6', 'd2e3', 'c5c2', 'd3c2', 'd4c2', 'c1c2', 'c8b7', 'e2d3', 'b7e4', 'e3d4', 'g6g5', 'f4h5', 'f6h5', 'd4h8', 'e4g2', 'd3h7', 'e8e7', 'h8c3', 'g2h1', 'd1h1', 'a7a5', 'h1e1', 'f7f6', 'b2b3', 'a8c8', 'c2b2', 'c8h8', 'h7d3', 'e6e5', 'b2b1', 'h5f4', 'd3f1', 'h8h2', 'b3b4', 'f4d5']",8/3pk3/1p3p2/p2np1p1/1P6/2B5/P6r/1K2RB2 w - - 1 32,1700,1700,"{'type': 'cp', 'value': -332}"
stockfish,gpt-3.5-turbo-instruct,1,56.966770698000005,No valid suggestions: |,"['e2e4', 'e7e5', 'b1c3', 'g8f6', 'd2d3', 'b8c6', 'g1f3', 'd7d5', 'c1g5', 'd5e4', 'g5f6', 'g7f6', 'd3e4', 'd8d1', 'e1d1', 'f8c5', 'c3d5', 'e8g8', 'd5c7', 'a8b8', 'c2c3', 'c5f2', 'c7d5', 'c8e6', 'd5f6', 'g8g7', 'f6d5', 'b8d8', 'f1c4', 'c6a5', 'f3e5', 'a5c4', 'e5c4', 'f7f5', 'd1e2', 'f5e4', 'c4e3', 'f2e3', 'd5e3']",3r1r2/pp4kp/4b3/8/4p3/2P1N3/PP2K1PP/R6R b - - 0 20,1700,1700,"{'type': 'cp', 'value': 95}"
stockfish,gpt-3.5-turbo-instruct,1,36.41406268200001,No valid suggestions: | ||(11,"['e2e4', 'e7e5', 'd2d3', 'b8c6', 'c2c3', 'g8f6', 'g1f3', 'd7d5', 'd1e2', 'd5e4', 'd3e4', 'f8c5', 'c1g5', 'e8g8', 'b1d2', 'c8g4', 'e2b5', 'g4f3', 'd2f3', 'f6e4', 'g5d8']",r2B1rk1/ppp2ppp/2n5/1Qb1p3/4n3/2P2N2/PP3PPP/R3KB1R b KQ - 0 11,1700,1700,"{'type': 'cp', 'value': 379}"
stockfish,gpt-3.5-turbo-instruct,1,40.07028525099997,No valid suggestions: |,"['e2e4', 'e7e5', 'd2d4', 'e5d4', 'd1d4', 'b8c6', 'd4d2', 'g8f6', 'b1c3', 'f8b4', 'f1b5', 'e8g8', 'g1e2', 'f8e8', 'f2f3', 'd7d5', 'a2a3', 'b4c5', 'e4d5', 'c6d4', 'b5e8', 'd8e8', 'e1d1']",r1b1q1k1/ppp2ppp/5n2/2bP4/3n4/P1N2P2/1PPQN1PP/R1BK3R b - - 1 12,1700,1700,"{'type': 'cp', 'value': 203}"
stockfish,gpt-3.5-turbo-instruct,1,3.8098943390000386,No valid suggestions: |1|| {My first preference against Car|{Pragg decides to play|1,['g2g3'],rnbqkbnr/pppppppp/8/8/8/6P1/PPPPPP1P/RNBQKBNR b KQkq - 0 1,1750,1750,"{'type': 'cp', 'value': 19}"
gpt-3.5-turbo-instruct,stockfish,0,58.87418583500005,No valid suggestions: ||Peace was declared,"['e2e4', 'd7d5', 'e4d5', 'c7c6', 'd5c6', 'b8c6', 'g1f3', 'e7e5', 'd2d3', 'h7h6', 'b1c3', 'g8f6', 'f1e2', 'f8b4', 'e1g1', 'e8g8', 'c1e3', 'f8e8', 'a2a3', 'b4c3', 'b2c3', 'f6d5', 'e3d2', 'c8f5', 'h2h3', 'a8c8', 'c3c4', 'd5f6', 'd2e3', 'd8d6', 'd1d2', 'd6e6', 'e3h6', 'g7h6', 'd2h6', 'f6d7', 'h6e6', 'e8e6', 'f3g5', 'e6g6', 'g5f3', 'f5h3', 'g1h2', 'h3g2', 'f1g1', 'g2f3', 'e2f3', 'g8h8', 'g1g3', 'g6h6', 'h2g2', 'c6d4']",2r4k/pp1n1p2/7r/4p3/2Pn4/P2P1BR1/2P2PK1/R7 w - - 5 27,1750,1750,"{'type': 'cp', 'value': -346}"
stockfish,gpt-3.5-turbo-instruct,1,36.37447530899999,No valid suggestions: |,"['g1f3', 'g8f6', 'e2e3', 'g7g6', 'a2a3', 'c7c5', 'd2d4', 'c5d4', 'e3d4', 'f8g7', 'c2c3', 'e8g8', 'f1c4', 'b8c6', 'c1g5', 'd7d6', 'e1g1', 'c8g4', 'h2h3', 'g4f3', 'd1f3', 'e7e5', 'g5f6', 'g7f6', 'd4d5', 'c6e7', 'f3f6']",r2q1rk1/pp2np1p/3p1Qp1/3Pp3/2B5/P1P4P/1P3PP1/RN3RK1 b - - 0 14,1750,1750,"{'type': 'cp', 'value': 397}"
stockfish,gpt-3.5-turbo-instruct,1,39.17285731100003,No valid suggestions: |,"['e2e4', 'e7e5', 'a2a3', 'g8f6', 'b1c3', 'b8c6', 'd1f3', 'd7d6', 'f1c4', 'f8e7', 'd2d3', 'e8g8', 'f3d1', 'c6d4', 'c3d5', 'f6d5', 'c4d5', 'c8e6', 'g1f3', 'e6d5', 'f3d4', 'e5d4', 'e4d5', 'd8d7', 'e1g1', 'd7f5', 'd1e2', 'f8e8', 'e2f3', 'f5f3', 'g2f3', 'e7f6', 'a1b1', 'e8e2', 'c2c4']",r5k1/ppp2ppp/3p1b2/3P4/2Pp4/P2P1P2/1P2rP1P/1RB2RK1 b - c3 0 18,1750,1750,"{'type': 'cp', 'value': -173}"
gpt-3.5-turbo-instruct,stockfish,0,60.89303342400001,No valid suggestions: | |,"['e2e4', 'e7e6', 'd2d4', 'd7d5', 'b1c3', 'f8b4', 'e4e5', 'c7c5', 'a2a3', 'b4a5', 'd4c5', 'a5c3', 'b2c3', 'b8c6', 'g1f3', 'd8a5', 'c1d2', 'c8d7', 'f3d4', 'a5c7', 'f2f4', 'c6d4', 'c3d4', 'g8e7', 'f1d3', 'e7f5', 'd3f5', 'e6f5', 'e1g1', 'b7b6', 'c5b6', 'c7c6', 'b6b7', 'c6b7', 'd2b4', 'a8c8', 'c2c3', 'h7h5', 'd1f3', 'h8h6', 'f3g3', 'h6g6', 'g3h4', 'd7b5', 'f1f3', 'c8b8', 'b4c5', 'b5a6', 'c5b4', 'a6b5', 'b4c5', 'b5e2', 'f3f2', 'g6g4', 'h4e7', 'b7e7', 'c5e7', 'e2d3', 'e7b4', 'e8d7']",1r6/p2k1pp1/8/3pPp1p/1B1P1Pr1/P1Pb4/5RPP/R5K1 w - - 3 31,1750,1750,"{'type': 'cp', 'value': 7}"
gpt-3.5-turbo-instruct,stockfish,0,57.71750576200009,No valid suggestions: |21|| |21| bxa4 Qd5,"['e2e4', 'd7d5', 'e4d5', 'c7c6', 'd2d4', 'g8f6', 'c2c4', 'c6d5', 'g1f3', 'c8g4', 'b1c3', 'g4f3', 'g2f3', 'b8c6', 'c4d5', 'f6d5', 'f1c4', 'd5b6', 'c4b5', 'd8d6', 'e1g1', 'e8c8', 'g1h1', 'e7e5', 'd4d5', 'c6b4', 'a2a3', 'b6d5', 'a3b4', 'd6b4', 'd1e1', 'c8b8', 'c1d2', 'd5c3', 'e1e5', 'f8d6', 'e5c3', 'b4b5']",1k1r3r/pp3ppp/3b4/1q6/8/2Q2P2/1P1B1P1P/R4R1K w - - 0 20,1800,1800,"{'type': 'cp', 'value': -67}"
stockfish,gpt-3.5-turbo-instruct,1,55.19723143800002,No valid suggestions: |,"['g1f3', 'b8c6', 'b2b3', 'g7g6', 'e2e3', 'f8g7', 'd2d4', 'e7e5', 'd4e5', 'c6e5', 'f3e5', 'g7e5', 'c2c3', 'g8f6', 'f1e2', 'e8g8', 'e1g1', 'd7d5', 'c1b2', 'f6e4', 'f2f3', 'e4c5', 'd1d2', 'd8e7', 'd2d5', 'c7c6', 'd5d1', 'f8d8', 'd1e1', 'c5e6', 'b1a3', 'e5d6', 'a3c4', 'd6c5', 'a1d1', 'd8d1', 'e2d1']",r1b3k1/pp2qp1p/2p1n1p1/2b5/2N5/1PP1PP2/PB4PP/3BQRK1 b - - 0 19,1800,1800,"{'type': 'cp', 'value': -20}"
gpt-3.5-turbo-instruct,stockfish,0,37.101476274000106,No valid suggestions: || g6 30,"['e2e4', 'e7e5', 'g1f3', 'd7d5', 'b1c3', 'd5d4', 'c3d5', 'c7c6', 'c2c3', 'c6d5', 'c3d4', 'd5e4', 'f3e5', 'g8f6', 'd1b3', 'd8e7', 'f1c4', 'e7b4', 'c4f7', 'e8d8', 'b3d1', 'f8d6', 'e1g1', 'b4d4', 'f7b3', 'd4e5']",rnbk3r/pp4pp/3b1n2/4q3/4p3/1B6/PP1P1PPP/R1BQ1RK1 w - - 0 14,1800,1800,"{'type': 'cp', 'value': -672}"
stockfish,gpt-3.5-turbo-instruct,1,59.98146395099991,No valid suggestions: |,"['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1b5', 'a7a6', 'b5a4', 'g8f6', 'd2d3', 'f8c5', 'h2h3', 'e8g8', 'a4c6', 'd7c6', 'b1d2', 'f8e8', 'e1g1', 'f6h5', 'f1e1', 'h5f4', 'd2f1', 'f4g6', 'a2a4', 'a6a5', 'c1g5', 'f7f6', 'g5e3', 'c5d6', 'a1b1', 'g6f8', 'f1g3', 'g7g6', 'c2c3', 'c6c5', 'f3d2', 'c8d7', 'f2f3']",r2qrnk1/1ppb3p/3b1pp1/p1p1p3/P3P3/2PPBPNP/1P1N2P1/1R1QR1K1 b - - 0 19,1800,1800,"{'type': 'cp', 'value': -16}"
gpt-3.5-turbo-instruct,stockfish,0,34.57236189599996,No valid suggestions: ||2 Kg1 Qxb1,"['e2e4', 'e7e6', 'g1f3', 'g8f6', 'b1c3', 'c7c5', 'd2d4', 'd8a5', 'e1d2', 'a7a6', 'a2a3', 'f6e4', 'd2d3', 'e4f2', 'd3e3', 'f2d1', 'e3e2', 'd1c3', 'b2c3', 'a5c3', 'a1b1', 'c3c2']",rnb1kb1r/1p1p1ppp/p3p3/2p5/3P4/P4N2/2q1K1PP/1RB2B1R w kq - 0 12,1800,1800,"{'type': 'cp', 'value': -1151}"
stockfish,gpt-3.5-turbo-instruct,1,56.525648662000094,No valid suggestions: | |,"['c2c4', 'g8f6', 'e2e3', 'e7e6', 'd2d4', 'd7d5', 'a2a3', 'c7c5', 'c4d5', 'f6d5', 'f1e2', 'b8c6', 'e3e4', 'd5f6', 'd4c5', 'f8c5', 'b1c3', 'e8g8', 'e2d3', 'c6e5', 'd3b1', 'd8d1', 'c3d1', 'b7b6', 'f2f4', 'e5d3', 'b1d3', 'c8b7', 'g1f3', 'f6e4', 'c1e3', 'f8d8', 'd3e4', 'b7e4', 'h1g1', 'e4f3', 'g2f3', 'c5e3', 'd1e3']",r2r2k1/p4ppp/1p2p3/8/5P2/P3NP2/1P5P/R3K1R1 b Q - 0 20,1850,1850,"{'type': 'cp', 'value': 280}"
stockfish,gpt-3.5-turbo-instruct,1,23.958395857000028,No valid suggestions: |,"['g2g3', 'd7d5', 'g1f3', 'g8f6', 'd2d3', 'b8c6', 'd3d4', 'c8f5', 'f3e5', 'e7e6', 'e5c6']",r2qkb1r/ppp2ppp/2N1pn2/3p1b2/3P4/6P1/PPP1PP1P/RNBQKB1R b KQkq - 0 6,1850,1850,"{'type': 'cp', 'value': -27}"
gpt-3.5-turbo-instruct,stockfish,0,71.672825923,"No valid suggestions: |

Rg8 25||24","['e2e4', 'g7g6', 'd2d4', 'e7e6', 'b1c3', 'f8g7', 'g1f3', 'd7d6', 'f1e2', 'g8f6', 'e1g1', 'b7b6', 'c1g5', 'h7h6', 'g5h4', 'g6g5', 'h4g3', 'c8b7', 'e4e5', 'f6e4', 'c3e4', 'b7e4', 'f3d2', 'e4b7', 'f2f4', 'b8c6', 'c2c3', 'g5f4', 'g3f4', 'd6e5', 'd4e5', 'd8e7', 'd2c4', 'b6b5', 'c4a3', 'a7a6', 'e2h5', 'g7e5', 'd1f3', 'e5f4', 'f3f4', 'e7c5', 'g1h1', 'c5h5', 'f4c7', 'c6d8']",r2nk2r/1bQ2p2/p3p2p/1p5q/8/N1P5/PP4PP/R4R1K w kq - 1 24,1850,1850,"{'type': 'cp', 'value': -424}"
gpt-3.5-turbo-instruct,stockfish,0,69.58128213299995,No valid suggestions: |,"['e2e4', 'd7d5', 'e4d5', 'd8d5', 'b1c3', 'd5d8', 'g1f3', 'g8f6', 'd2d4', 'e7e6', 'f1d3', 'b8c6', 'e1g1', 'c6d4', 'f3d4', 'c7c5', 'd4f3', 'd8c7', 'c1g5', 'c8d7', 'g5f6', 'g7f6', 'c3e4', 'e8c8', 'e4f6', 'd7c6', 'f1e1', 'f8g7', 'f6e4', 'c5c4', 'e4c3', 'g7c3', 'b2c3', 'c4d3', 'c2d3', 'a7a6', 'd3d4', 'c8b8', 'f3e5', 'c6d5', 'd1g4', 'f7f6', 'e5d3', 'd8g8', 'g4h3', 'g8g5']",1k5r/1pq4p/p3pp2/3b2r1/3P4/2PN3Q/P4PPP/R3R1K1 w - - 4 24,1850,1850,"{'type': 'cp', 'value': -71}"
stockfish,gpt-3.5-turbo-instruct,1,52.81836937200001,No valid suggestions: |,"['g2g3', 'c7c5', 'c2c4', 'g8f6', 'g1h3', 'd7d5', 'c4d5', 'f6d5', 'f1g2', 'b8c6', 'b1c3', 'd5c7', 'h3g5', 'e7e5', 'g2c6', 'b7c6', 'g5f3', 'f8d6', 'd2d3', 'e8g8', 'f3d2', 'c8h3', 'd2c4', 'f7f5', 'd1a4']",r2q1rk1/p1n3pp/2pb4/2p1pp2/Q1N5/2NP2Pb/PP2PP1P/R1B1K2R b KQ - 1 13,1850,1850,"{'type': 'cp', 'value': -26}"
gpt-3.5-turbo-instruct,stockfish,0,63.77284991299996,No valid suggestions: |24|,"['e2e4', 'd7d5', 'e4d5', 'g8f6', 'd2d4', 'd8d5', 'b1c3', 'd5a5', 'g1f3', 'e7e6', 'f1d3', 'f8a3', 'e1g1', 'e8g8', 'b2a3', 'a5c3', 'a1b1', 'b7b6', 'c1b2', 'c3a5', 'f3e5', 'a5d5', 'c2c4', 'd5d6', 'd1f3', 'c7c6', 'g1h1', 'b8d7', 'f3h3', 'c6c5', 'd4c5', 'd7c5', 'b1d1', 'c5d3', 'd1d3', 'd6c7', 'h3g3', 'f6e8', 'g3f4', 'f7f6', 'f4e4', 'c8b7', 'e4h4', 'f6e5']",r3nrk1/pbq3pp/1p2p3/4p3/2P4Q/P2R4/PB3PPP/5R1K w - - 0 23,1900,1900,"{'type': 'cp', 'value': -442}"
stockfish,gpt-3.5-turbo-instruct,1,2.297668442999907,No valid suggestions: |1| {This fianchettoed||1| {Notes by Kalin Kar,['g2g3'],rnbqkbnr/pppppppp/8/8/8/6P1/PPPPPP1P/RNBQKBNR b KQkq - 0 1,1900,1900,"{'type': 'cp', 'value': 17}"
stockfish,gpt-3.5-turbo-instruct,1,55.98836053599996,No valid suggestions: |,"['g1f3', 'c7c5', 'e2e4', 'e7e6', 'c2c3', 'g8f6', 'e4e5', 'f6d5', 'f1d3', 'b8c6', 'd3c2', 'd7d6', 'e1g1', 'd6e5', 'b1a3', 'a7a6', 'a3c4', 'f7f6', 'a2a4', 'c8d7', 'f1e1', 'f8e7', 'h2h3', 'e8g8', 'c2b1', 'd8c7', 'd2d4', 'c5d4', 'd1d3', 'f6f5', 'c4e5', 'c6e5', 'f3e5', 'd4c3', 'b2c3', 'f8d8', 'e5d7', 'd8d7', 'd3e2']",r5k1/1pqrb1pp/p3p3/3n1p2/P7/2P4P/4QPP1/RBB1R1K1 b - - 1 20,1900,1900,"{'type': 'cp', 'value': -15}"
stockfish,gpt-3.5-turbo-instruct,1,58.329615709999985,No valid suggestions: |,"['e2e4', 'e7e5', 'g1f3', 'b8c6', 'b1c3', 'g8f6', 'f1c4', 'f6e4', 'c3e4', 'd7d5', 'c4b5', 'd5e4', 'f3e5', 'd8d5', 'e5c6', 'd5b5', 'c6d4', 'b5d5', 'c2c3', 'f8e7', 'd1b3', 'd5b3', 'a2b3', 'e8g8', 'd4b5', 'c7c6', 'a1a7', 'a8a7', 'b5a7', 'c8e6', 'd2d3', 'e4d3', 'c1e3', 'e6b3', 'f2f3', 'b3d5', 'e1d2', 'f8a8', 'd2d3']",r5k1/Np2bppp/2p5/3b4/8/2PKBP2/1P4PP/7R b - - 0 20,1900,1900,"{'type': 'cp', 'value': -145}"
gpt-3.5-turbo-instruct,stockfish,0,64.79409355200005,No valid suggestions: |,"['e2e4', 'e7e5', 'g1f3', 'f8d6', 'd2d4', 'b8c6', 'c2c3', 'e5d4', 'c3d4', 'b7b6', 'b1c3', 'a7a5', 'e4e5', 'd8e7', 'f1e2', 'd6b4', 'e1g1', 'b4c3', 'b2c3', 'c8b7', 'f1e1', 'e8c8', 'e2d3', 'd7d5', 'c1g5', 'e7f8', 'g5d8', 'c8d8', 'd3f5', 'f7f6', 'e5e6', 'f8d6', 'a1b1', 'b7c8', 'd1e2', 'g8e7', 'f5h3', 'a5a4', 'f3g5', 'f6g5', 'e2h5', 'h7h6', 'h5e2', 'h6h5', 'g2g3', 'g5g4', 'h3g2', 'h8h6', 'e2b5', 'c6a5', 'b5a4', 'h6e6', 'a4b4', 'g7g5']",2bk4/2p1n3/1p1qr3/n2p2pp/1Q1P2p1/2P3P1/P4PBP/1R2R1K1 w - - 0 28,1900,1900,"{'type': 'cp', 'value': -255}"
stockfish,gpt-3.5-turbo-instruct,1,56.35489625599996,No valid suggestions: |,"['h2h3', 'g8f6', 'g2g3', 'e7e5', 'c2c4', 'b8c6', 'd2d3', 'h7h6', 'e2e4', 'f8c5', 'g1f3', 'e8g8', 'g3g4', 'f8e8', 'b1c3', 'd7d6', 'g4g5', 'h6g5', 'h1g1', 'c6d4', 'f3g5', 'c7c6', 'c1e3', 'd6d5', 'f1e2', 'd5c4', 'd3c4']",r1bqr1k1/pp3pp1/2p2n2/2b1p1N1/2PnP3/2N1B2P/PP2BP2/R2QK1R1 b Q - 0 14,1950,1950,"{'type': 'cp', 'value': -156}"
