white,black,result,time,illegal_move,moves,fen,white_elo,black_elo,eval
gpt-3.5-turbo-instruct,stockfish,1.0,79.62210576500001,,"['e2e4', 'e7e6', 'd2d4', 'd7d5', 'b1c3', 'c7c6', 'g1f3', 'f8b4', 'e4d5', 'c6d5', 'f1d3', 'g8e7', 'e1g1', 'e7g6', 'c1g5', 'f7f6', 'g5e3', 'b4d6', 'c3b5', 'e8g8', 'b5d6', 'd8d6', 'c2c3', 'b8c6', 'd1c2', 'e6e5', 'd4e5', 'f6e5', 'f3g5', 'd6f6', 'd3g6', 'h7g6', 'a1d1', 'c8f5', 'c2b3', 'c6e7', 'd1d2', 'a7a5', 'b3b7', 'a5a4', 'b7b4', 'g8h8', 'f2f3', 'd5d4', 'b4c4', 'a8c8', 'c4a4', 'd4e3', 'a4h4', 'h8g8', 'h4h7']",2r2rk1/4n1pQ/5qp1/4pbN1/8/2P1pP2/PP1R2PP/5RK1 b - - 3 26,1850,1850,
gpt-3.5-turbo-instruct,stockfish,0,80.27891967899996,"No valid suggestions: | Kf2 d5
|| ","['e2e4', 'c7c6', 'd2d4', 'd7d6', 'b1c3', 'e7e6', 'g1f3', 'h7h6', 'f1e2', 'g7g5', 'e1g1', 'g8e7', 'c1e3', 'b8d7', 'd1d2', 'd7f6', 'a1e1', 'f6g4', 'h2h3', 'g4e3', 'd2e3', 'c8d7', 'f3h2', 'd8a5', 'e2h5', 'e8c8', 'h2g4', 'f8g7', 'g4f6', 'g7f6', 'h5f7', 'f6g7', 'f7e6', 'd7e6', 'e3g3', 'h8f8', 'f2f4', 'g7d4', 'g1h1', 'e6g8', 'g3g4', 'c8b8', 'g4g3', 'd4h8', 'h1h2', 'h6h5', 'f4g5', 'h8e5', 'e1c1', 'e7g6', 'f1f5', 'h5h4', 'f5e5', 'h4g3', 'h2g3', 'a5e5']",1k1r1rb1/pp6/2pp2n1/4q1P1/4P3/2N3KP/PPP3P1/2R5 w - - 0 29,1850,1850,"{'type': 'mate', 'value': -3}"
stockfish,gpt-3.5-turbo-instruct,1,21.675408583000035,"No valid suggestions: || {Carlsen plays aggressively,","['e2e3', 'b8a6', 'f1a6', 'a8b8', 'a6e2', 'b7b5', 'g1f3', 'b8b6', 'd2d3', 'e7e5', 'b1d2', 'g8h6', 'a2a4']",2bqkb1r/p1pp1ppp/1r5n/1p2p3/P7/3PPN2/1PPNBPPP/R1BQK2R b KQk - 0 7,1900,1900,"{'type': 'cp', 'value': 570}"
stockfish,gpt-3.5-turbo-instruct,1,51.259967967999955,No valid suggestions: | |,"['g1f3', 'g8f6', 'g2g3', 'e7e6', 'd2d4', 'c7c5', 'f1g2', 'c5d4', 'f3d4', 'b8c6', 'a2a4', 'd7d5', 'c1g5', 'f8e7', 'e2e3', 'e8g8', 'c2c4', 'e7b4', 'b1c3', 'd5c4', 'd4c6', 'b7c6', 'd1d8', 'f8d8', 'e1g1', 'b4c3', 'b2c3', 'c8b7', 'a1b1', 'a8b8', 'g5f4']",1r1r2k1/pb3ppp/2p1pn2/8/P1p2B2/2P1P1P1/5PBP/1R3RK1 b - - 4 16,1900,1900,"{'type': 'cp', 'value': 430}"
stockfish,gpt-3.5-turbo-instruct,1,68.40127033700003,No valid suggestions: |,"['e2e4', 'c7c5', 'f1e2', 'b8c6', 'g1f3', 'g8f6', 'e4e5', 'f6d5', 'd2d4', 'c5d4', 'e1g1', 'd8b6', 'f1e1', 'd7d6', 'e5d6', 'e7e5', 'e2c4', 'c8e6', 'c4d5', 'e6d5', 'f3e5', 'e8c8', 'c2c4', 'd4c3', 'd1d5', 'd8d6', 'd5f3', 'c3b2', 'f3g4', 'c8c7', 'c1b2', 'b6b2', 'g4f4', 'b2a1', 'f4f7']",5b1r/ppk2Qpp/2nr4/4N3/8/8/P4PPP/qN2R1K1 b - - 0 18,1900,1900,"{'type': 'cp', 'value': -313}"
stockfish,gpt-3.5-turbo-instruct,1,77.94923726499997,No valid suggestions: |,"['e2e4', 'e7e5', 'g1f3', 'b8c6', 'f1c4', 'f8c5', 'c2c3', 'g8f6', 'd2d4', 'e5d4', 'c3d4', 'c5b4', 'b1d2', 'f6e4', 'd1b3', 'e8g8', 'd4d5', 'b4d2', 'f3d2', 'e4d2', 'c1d2', 'f8e8', 'd2e3', 'c6d4', 'b3d3', 'c7c5', 'e1g1', 'd7d6', 'e3d4', 'c5d4', 'c4b5', 'c8d7', 'h2h3', 'a7a6', 'b5c4', 'd8f6', 'd3d1', 'b7b5', 'c4d3', 'f6g5', 'd1f3', 'e8e7', 'a1d1', 'a8e8', 'd3c2', 'd4d3', 'd1d3', 'd7f5', 'd3c3']",4r1k1/4rppp/p2p4/1p1P1bq1/8/2R2Q1P/PPB2PP1/5RK1 b - - 2 25,1900,1900,"{'type': 'cp', 'value': -59}"
gpt-3.5-turbo-instruct,stockfish,0,71.71858557500002,No valid suggestions: |,"['e2e4', 'e7e6', 'g1f3', 'b8c6', 'd2d4', 'h7h6', 'f1d3', 'd7d5', 'e4e5', 'c6b4', 'd3b5', 'c7c6', 'b5e2', 'd8b6', 'e1g1', 'g8e7', 'b1c3', 'b6d8', 'a2a3', 'b4a6', 'c1e3', 'c8d7', 'f3d2', 'e7f5', 'e3f4', 'f5d4', 'e2a6', 'b7a6', 'd2e4', 'd4f5', 'e4c5', 'f8c5', 'd1g4', 'h6h5', 'g4e2', 'c5f8', 'f4d2', 'h5h4', 'f2f4', 'f8c5', 'g1h1', 'f5g3', 'h2g3', 'h4g3']",r2qk2r/p2b1pp1/p1p1p3/2bpP3/5P2/P1N3p1/1PPBQ1P1/R4R1K w kq - 0 23,1900,1900,"{'type': 'mate', 'value': -1}"
stockfish,gpt-3.5-turbo-instruct,1,78.21203968500004,"No valid suggestions: ||

21","['d2d4', 'g8f6', 'h2h4', 'd7d5', 'e2e3', 'b8c6', 'b1c3', 'e7e5', 'd4e5', 'c6e5', 'd1d4', 'e5c6', 'd4d1', 'f8b4', 'g1f3', 'e8g8', 'h4h5', 'b4c3', 'b2c3', 'c8g4', 'h5h6', 'g7g6', 'c1b2', 'f6e4', 'f1d3', 'f7f5', 'd1c1', 'd8d7', 'c3c4', 'a8d8', 'f3h2', 'f5f4', 'e3f4', 'f8e8', 'e1f1', 'g4f5', 'f1g1', 'd5c4', 'd3c4', 'g8f8', 'b2a3']",3rrk2/pppq3p/2n3pP/5b2/2B1nP2/B7/P1P2PPN/R1Q3KR b - - 2 21,1950,1950,"{'type': 'cp', 'value': 396}"
gpt-3.5-turbo-instruct,stockfish,0,65.74050374900003,No valid suggestions: |0-0-0 ex|| {White resigns} ,"['e2e4', 'e7e5', 'g1f3', 'd7d5', 'e4d5', 'e5e4', 'f3e5', 'g8f6', 'b1c3', 'f8b4', 'f1c4', 'e8g8', 'e1g1', 'f8e8', 'd2d4', 'b8d7', 'e5d7', 'd8d7', 'd5d6', 'd7d6', 'd4d5', 'f6g4', 'g2g3', 'b4c5', 'c1f4', 'd6g6', 'c3b5', 'g6h5', 'h2h4', 'e4e3', 'f2f3', 'e3e2']",r1b1r1k1/ppp2ppp/8/1NbP3q/2B2BnP/5PP1/PPP1p3/R2Q1RK1 w - - 0 17,1950,1950,"{'type': 'cp', 'value': -753}"
stockfish,gpt-3.5-turbo-instruct,1,73.24296537400005,No valid suggestions: |,"['g1f3', 'g8f6', 'd2d4', 'e7e6', 'c2c3', 'd7d5', 'd1c2', 'c7c5', 'd4c5', 'f8c5', 'b1d2', 'b8c6', 'e2e4', 'e8g8', 'f1d3', 'e6e5', 'e1g1', 'c8e6', 'e4d5', 'e6d5', 'f3g5', 'h7h6', 'g5h7', 'f6h7', 'd3h7', 'g8h8', 'f1d1', 'd8h4', 'd2f1', 'a8d8', 'c1e3', 'c5e3', 'f1e3', 'd5g2', 'g1g2', 'h4g5', 'g2h1', 'g7g6', 'd1d8', 'f8d8', 'a1g1', 'h8h7', 'g1g5', 'h6g5', 'b2b4']",3r4/pp3p1k/2n3p1/4p1p1/1P6/2P1N3/P1Q2P1P/7K b - - 0 23,1950,1950,"{'type': 'cp', 'value': 494}"
stockfish,gpt-3.5-turbo-instruct,1,75.10598554,No valid suggestions: || ,"['g1f3', 'g8f6', 'd2d3', 'd7d5', 'c1f4', 'g7g6', 'g2g3', 'f8g7', 'f1g2', 'e8g8', 'd3d4', 'c7c5', 'c2c3', 'c5d4', 'c3d4', 'b8c6', 'b1c3', 'f6h5', 'f4d2', 'c6d4', 'f3d4', 'g7d4', 'c3d5', 'e7e6', 'd2b4', 'd4b2', 'd5e7', 'g8h8', 'd1d8', 'f8d8', 'a1b1', 'b2f6', 'e1g1', 'f6e7', 'b4e7', 'd8e8', 'e7a3', 'a8b8', 'h2h3', 'h5f6', 'a3d6', 'b8a8', 'd6e5']",r1b1r2k/pp3p1p/4pnp1/4B3/8/6PP/P3PPB1/1R3RK1 b - - 4 22,1950,1950,"{'type': 'cp', 'value': 525}"
gpt-3.5-turbo-instruct,stockfish,0,55.307108934999974,No valid suggestions: ||0-0-0 N,"['d2d4', 'g7g6', 'g1f3', 'g8f6', 'c2c4', 'c7c6', 'b1c3', 'd7d5', 'c1g5', 'f6e4', 'g5f4', 'd8a5', 'c4d5', 'e4c3', 'd1d2', 'c6d5', 'b2c3', 'b8d7', 'f3g5', 'd7f6', 'g5f7', 'f6e4', 'd2e3', 'e8f7', 'e1c1', 'a5a3', 'c1c2', 'f8g7', 'f4h6', 'g7h6', 'e3h6', 'a3c3', 'c2b1', 'c8f5']",r6r/pp2pk1p/6pQ/3p1b2/3Pn3/2q5/P3PPPP/1K1R1B1R w - - 2 18,1950,1950,"{'type': 'mate', 'value': -17}"
gpt-3.5-turbo-instruct,stockfish,0,90.96421883900007,"No valid suggestions: | Bh7+ Kg7
|| Kf2 Ndxf3","['e2e4', 'c7c6', 'd2d4', 'd7d5', 'b1c3', 'g7g6', 'g1f3', 'f8h6', 'c1h6', 'd5e4', 'c3e4', 'g8h6', 'f1c4', 'c8g4', 'e1g1', 'b7b5', 'c4d3', 'h6f5', 'h2h3', 'g4f3', 'g2f3', 'e8g8', 'd1d2', 'f5d4', 'e4g5', 'f7f6', 'd2e3', 'f6g5', 'f1d1', 'e7e5', 'c2c3', 'd4e6', 'e3e5', 'd8e7', 'd3c2', 'b8a6', 'd1f1', 'a6c5', 'a1e1', 'g8f7', 'b2b4', 'c5a6', 'c2e4', 'a8c8', 'e1d1', 'a6b8', 'a2a3', 'f8d8', 'd1d8', 'e7d8', 'f1d1', 'd8d1', 'g1g2', 'd1d2', 'e5d4', 'd2d4', 'c3d4', 'e6d4', 'h3h4', 'f7f6', 'h4h5', 'g6h5', 'g2f1', 'c6c5', 'b4c5', 'b8d7', 'e4h7', 'd7e5']",2r5/p6B/5k2/1pP1n1pp/3n4/P4P2/5P2/5K2 w - - 1 35,2000,2000,"{'type': 'cp', 'value': -1227}"
gpt-3.5-turbo-instruct,stockfish,0.0,83.07961858700003,,"['d2d4', 'd7d5', 'c2c4', 'd5c4', 'g1f3', 'c7c5', 'd4d5', 'g8f6', 'b1c3', 'b7b5', 'c3b5', 'd8a5', 'b5c3', 'g7g6', 'c1d2', 'f8g7', 'e2e4', 'e8g8', 'a2a3', 'c8a6', 'e4e5', 'f6g4', 'd2f4', 'b8d7', 'd1e2', 'e7e6', 'd5d6', 'f7f6', 'e5f6', 'f8f6', 'f4d2', 'g7h6', 'e1c1', 'a8b8', 'h2h3', 'b8b2', 'c1b2', 'g4f2', 'e2f2', 'h6g7', 'f2e3', 'a5b6', 'b2c1', 'h7h5', 'f1c4', 'a6c4', 'f3e5', 'd7e5', 'e3e5', 'f6f8', 'e5e3', 'f8b8', 'e3e4', 'b6b2']",1r4k1/p5b1/3Pp1p1/2p4p/2b1Q3/P1N4P/1q1B2P1/2KR3R w - - 5 28,2000,2000,
gpt-3.5-turbo-instruct,stockfish,0,90.51368827099998,No valid suggestions: | || | Qxb6 Qxb6,"['e2e4', 'd7d6', 'd2d4', 'e7e5', 'd4e5', 'c8e6', 'e5d6', 'b8c6', 'd6c7', 'd8c7', 'b1c3', 'f8c5', 'g1f3', 'g8f6', 'f1e2', 'f6g4', 'e1g1', 'c5f2', 'f1f2', 'g4f2', 'g1f2', 'e6g4', 'f2g1', 'c7a5', 'b2b4', 'c6b4', 'a1b1', 'a8d8', 'd1f1', 'a5c5', 'g1h1', 'c5c3', 'b1b4', 'c3b4', 'f1e1', 'b4e1', 'f3e1', 'g4c8', 'e2b5', 'c8d7', 'b5d7', 'd8d7', 'c1e3', 'a7a6', 'e1f3', 'h7h5', 'h2h3', 'h5h4', 'f3g5', 'a6a5', 'a2a4', 'b7b6', 'e3b6', 'd7d1', 'h1h2', 'h8h6', 'b6a5', 'd1d4', 'a5b6', 'd4d2', 'c2c4', 'h6b6']",4k3/5pp1/1r6/6N1/P1P1P2p/7P/3r2PK/8 w - - 0 32,2000,2000,"{'type': 'cp', 'value': -554}"
stockfish,gpt-3.5-turbo-instruct,1,43.64947078499995,No valid suggestions: |,"['d2d4', 'g8f6', 'c2c4', 'e7e6', 'g1f3', 'd7d5', 'c1g5', 'c7c5', 'b1c3', 'c5d4', 'g5f6', 'g7f6', 'f3d4', 'e6e5', 'd4b5', 'd5d4', 'd1a4', 'c8d7', 'c3d5', 'b8a6', 'a2a3', 'a6c5', 'b5c7']",r2qkb1r/ppNb1p1p/5p2/2nNp3/Q1Pp4/P7/1P2PPPP/R3KB1R b KQkq - 2 12,2000,2000,"{'type': 'cp', 'value': 259}"
gpt-3.5-turbo-instruct,stockfish,0,96.09856550999996,No valid suggestions: || Nxa3 Bxa3,"['d2d4', 'd7d5', 'g1f3', 'g8f6', 'c1g5', 'c7c6', 'c2c3', 'b8d7', 'e2e3', 'h7h6', 'g5h4', 'g7g6', 'b1d2', 'd8b6', 'd1b3', 'a7a5', 'a2a4', 'b6b3', 'd2b3', 'b7b6', 'f1d3', 'f8g7', 'e1g1', 'e8g8', 'h2h3', 'f8d8', 'a1d1', 'g6g5', 'h4g3', 'd8e8', 'f1e1', 'e7e6', 'b3d2', 'c8a6', 'd3a6', 'a8a6', 'b2b4', 'g7f8', 'b4b5', 'c6b5', 'a4b5', 'a6a7', 'd1a1', 'e8c8', 'a1c1', 'f6e8', 'e3e4', 'f7f5', 'e4e5', 'a5a4', 'c3c4', 'd5c4', 'c1c4', 'c8c4', 'd2c4', 'a4a3', 'e1a1', 'a7a4', 'c4e3', 'e8c7', 'h3h4', 'g5g4', 'e3c2', 'g4f3', 'g2f3', 'a4a7', 'c2e3', 'c7b5', 'd4d5', 'e6d5', 'e3d5', 'd7c5', 'f3f4', 'g8f7', 'g1g2', 'b5d4', 'd5b6', 'c5e6', 'a1a3', 'a7a3']",5b2/5k2/1N2n2p/4Pp2/3n1P1P/r5B1/5PK1/8 w - - 0 41,2000,2000,"{'type': 'cp', 'value': -598}"
gpt-3.5-turbo-instruct,stockfish,0,94.10821473600015,No valid suggestions: |,"['e2e4', 'e7e5', 'g1f3', 'g8f6', 'f3e5', 'd7d6', 'e5f3', 'f6e4', 'b1c3', 'e4c3', 'd2c3', 'f8e7', 'f1d3', 'a7a5', 'e1g1', 'e8g8', 'h2h3', 'b8a6', 'c1e3', 'a6c5', 'd3c4', 'c5a4', 'b2b3', 'b7b5', 'c4b5', 'a4c3', 'd1d3', 'c3b5', 'd3b5', 'e7f6', 'a1d1', 'c8a6', 'b5a5', 'a6f1', 'a5f5', 'g7g6', 'f5g4', 'f1a6', 'e3h6', 'a6b7', 'f3d4', 'f8e8', 'g4f4', 'f6e5', 'f4g4', 'd8c8', 'g4h4', 'c8d8', 'h4g4', 'a8b8', 'd4f3', 'e5h8', 'f3g5', 'd8e7', 'g4h4', 'd6d5', 'c2c4', 'f7f6', 'g5f3', 'e7e6', 'c4d5', 'e6e2', 'd1e1', 'e2a2', 'h4c4', 'e8e1', 'f3e1', 'a2a6', 'c4c7', 'b8c8', 'c7d7', 'c8b8']",1r4kb/1b1Q3p/q4ppB/3P4/8/1P5P/5PP1/4N1K1 w - - 3 37,2050,2050,"{'type': 'cp', 'value': -321}"
gpt-3.5-turbo-instruct,stockfish,0,91.67034779799997,No valid suggestions: || Qc6+ Kd,"['e2e4', 'e7e5', 'g1f3', 'd7d6', 'd2d4', 'b8c6', 'd4d5', 'c6b8', 'f1b5', 'c7c6', 'd5c6', 'd8a5', 'b1c3', 'b7c6', 'b5c4', 'b8d7', 'e1g1', 'd7b6', 'c4b3', 'h7h6', 'f3h4', 'c8a6', 'f1e1', 'a6c4', 'c1d2', 'g8f6', 'h4f5', 'a5c5', 'd2e3', 'e8c8', 'd1d2', 'c5b4', 'f5g3', 'd6d5', 'e4d5', 'c6d5', 'e3b6', 'b4b6', 'e1e5', 'f8d6', 'e5f5', 'h8e8', 'c3d5', 'c4d5', 'b3d5', 'b6b2', 'a1f1', 'd6e5', 'd2a5', 'd8d5', 'f5f6', 'd5a5', 'g3f5', 'g7f6', 'f5d6', 'e5d6']",2k1r3/p4p2/3b1p1p/r7/8/8/PqP2PPP/5RK1 w - - 0 29,2050,2050,"{'type': 'cp', 'value': -4029}"
stockfish,gpt-3.5-turbo-instruct,1,34.840774431,No valid suggestions: | |,"['e2e4', 'b8c6', 'd2d4', 'e7e5', 'd4d5', 'c6e7', 'a2a4', 'g8f6', 'f2f3', 'e7g6', 'g1e2', 'f8c5', 'b1d2', 'e8g8', 'h2h4', 'f6g4', 'f3g4', 'd8f6', 'd2f3']",r1b2rk1/pppp1ppp/5qn1/2bPp3/P3P1PP/5N2/1PP1N1P1/R1BQKB1R b KQ - 2 10,2050,2050,"{'type': 'cp', 'value': 404}"
stockfish,gpt-3.5-turbo-instruct,1,75.774772084,No valid suggestions: |,"['e2e4', 'g8f6', 'e4e5', 'f6d5', 'g1f3', 'd7d6', 'd1e2', 'b8c6', 'd2d4', 'c8g4', 'e2e4', 'g4f3', 'e4f3', 'd5b6', 'f3e4', 'e7e6', 'b1d2', 'd6d5', 'e4d3', 'c6b4', 'd3b3', 'c7c5', 'c2c3', 'b4c6', 'd4c5', 'f8c5', 'd2f3', 'd8c7', 'c1g5', 'e8g8', 'f1e2', 'c6e5', 'e1g1', 'e5f3', 'e2f3', 'b6d7', 'g2g3', 'c7b6', 'g5f4', 'd7f6', 'f4g5', 'f6e4', 'f3e4', 'd5e4', 'b3a4', 'f8d8', 'g5d8', 'a8d8', 'a1d1', 'd8d1', 'a4e8']",4Q1k1/pp3ppp/1q2p3/2b5/4p3/2P3P1/PP3P1P/3r1RK1 b - - 1 26,2050,2050,"{'type': 'cp', 'value': 230}"
stockfish,gpt-3.5-turbo-instruct,1,100.61511114200005,No valid suggestions: | |,"['e2e3', 'g8f6', 'g1f3', 'e7e6', 'b2b3', 'd7d5', 'c1b2', 'f8e7', 'd2d4', 'e8g8', 'c2c4', 'c7c6', 'b1c3', 'b8d7', 'a1c1', 'b7b6', 'f1e2', 'c8b7', 'a2a4', 'a7a5', 'h2h3', 'a8c8', 'e1g1', 'h7h6', 'f3e5', 'd7e5', 'd4e5', 'f6d7', 'c3b1', 'd8c7', 'f2f4', 'f8d8', 'c4d5', 'e6d5', 'e2h5', 'd7c5', 'b2a1', 'e7f8', 'f1f3', 'c5e4', 'f4f5', 'c6c5', 'e5e6', 'f7f6', 'b1c3', 'e4c3', 'a1c3', 'd5d4', 'c3d4', 'b7f3', 'd1f3', 'c5d4', 'c1c7', 'c8c7', 'e3d4', 'd8d4', 'f3a8', 'd4d2', 'h5f7']",Q4bk1/2r2Bp1/1p2Pp1p/p4P2/P7/1P5P/3r2P1/6K1 b - - 3 30,2050,2050,"{'type': 'cp', 'value': 109}"
stockfish,gpt-3.5-turbo-instruct,1,73.58289305800008,No valid suggestions: |,"['e2e4', 'e7e5', 'b1c3', 'b8c6', 'a2a3', 'g8f6', 'f1c4', 'f8c5', 'd2d3', 'd7d6', 'g1f3', 'c8g4', 'b2b4', 'c5b6', 'c4b5', 'e8g8', 'b5c6', 'b7c6', 'h2h3', 'g4h5', 'a1b1', 'a7a5', 'e1g1', 'a5b4', 'g2g4', 'h5g4', 'h3g4', 'f6g4', 'b1b4', 'a8a5', 'c3a4', 'b6a7', 'g1g2', 'f7f5', 'f3g5']",3q1rk1/b1p3pp/2pp4/r3ppN1/NR2P1n1/P2P4/2P2PK1/2BQ1R2 b - - 1 18,2100,2100,"{'type': 'cp', 'value': 18}"
stockfish,gpt-3.5-turbo-instruct,1,79.91165833600007,No valid suggestions: |,"['g1f3', 'g8f6', 'e2e3', 'd7d5', 'h2h3', 'g7g6', 'd2d4', 'f8g7', 'f1e2', 'e8g8', 'b2b4', 'b8d7', 'a2a4', 'a7a5', 'b4b5', 'c7c5', 'c1a3', 'c5d4', 'e3d4', 'f6e4', 'e2d3', 'd7f6', 'a3b2', 'c8f5', 'b1d2', 'a8c8', 'd1e2', 'e4d2', 'f3d2', 'f5d3', 'c2d3', 'c8c2', 'b2c1', 'c2c7', 'e2e3', 'b7b6', 'c1a3', 'f8e8', 'd2f3', 'f6h5', 'e1g1', 'e7e6', 'g2g4', 'h5f6', 'g1g2', 'f6d7', 'a1c1', 'g7f8', 'c1c7', 'd8c7', 'f1c1', 'c7b7', 'a3f8', 'e8f8', 'e3f4']",5rk1/1q1n1p1p/1p2p1p1/pP1p4/P2P1QP1/3P1N1P/5PK1/2R5 b - - 1 28,2100,2100,"{'type': 'cp', 'value': 259}"
stockfish,gpt-3.5-turbo-instruct,1,72.43971513399993,No valid suggestions: |,"['d2d4', 'g8f6', 'g1f3', 'g7g6', 'b1d2', 'f8g7', 'a2a4', 'd7d5', 'b2b4', 'a7a5', 'c2c3', 'e8g8', 'd1b3', 'b7b6', 'c1b2', 'c8b7', 'b4b5', 'c7c5', 'd4c5', 'b6c5', 'g2g3', 'd5d4', 'f1g2', 'f6d5', 'c3d4', 'c5d4', 'f3d4', 'e7e5', 'd4c6', 'b8c6', 'b3d5', 'c6b4', 'd5b7', 'b4c2', 'e1d1', 'a8b8', 'd1c2', 'b8b7', 'g2b7', 'd8c7', 'b7c6', 'f8c8', 'a1a3']",2r3k1/2q2pbp/2B3p1/pP2p3/P7/R5P1/1BKNPP1P/7R b - - 4 22,2100,2100,"{'type': 'cp', 'value': 326}"
stockfish,gpt-3.5-turbo-instruct,1,84.9999723320002,No valid suggestions: |,"['e2e4', 'c7c5', 'b1c3', 'b8c6', 'f1b5', 'g8f6', 'g1f3', 'e7e6', 'd2d3', 'd7d5', 'e1g1', 'c8d7', 'e4d5', 'e6d5', 'd1e2', 'f8e7', 'c1g5', 'e8g8', 'a1e1', 'f8e8', 'g5h4', 'a7a6', 'b5c6', 'd7c6', 'f3e5', 'd5d4', 'e5c6', 'b7c6', 'c3a4', 'f6d5', 'e2h5', 'd8d6', 'h4e7', 'e8e7', 'h5g5', 'f7f6', 'g5f5', 'g7g6', 'f5f3', 'g8g7', 'f3g3', 'd6g3', 'h2g3', 'a8e8', 'e1e7', 'e8e7', 'f1b1', 'e7e2', 'a4c5', 'd5b4', 'c2c4', 'd4c3', 'b2c3', 'b4a2', 'b1b7', 'g7h6', 'b7b3', 'e2e1', 'g1h2', 'a2c1', 'b3b2']",8/7p/p1p2ppk/2N5/8/2PP2P1/1R3PPK/2n1r3 b - - 7 31,2100,2100,"{'type': 'cp', 'value': 0}"
gpt-3.5-turbo-instruct,stockfish,0,56.800084637000054,No valid suggestions: |,"['c2c4', 'c7c6', 'd2d4', 'd7d5', 'g1f3', 'g7g6', 'b1c3', 'f8g7', 'e2e3', 'c8g4', 'c4d5', 'c6d5', 'd1b3', 'b8c6', 'b3b7', 'g4d7', 'c3d5', 'a8c8', 'a2a3', 'c6a5', 'b7a7', 'a5b3', 'a1b1', 'b3c1', 'b1c1', 'c8c1', 'e1d2', 'c1c8', 'f1b5', 'd7b5', 'a7b6', 'd8d5', 'b6b5', 'd5b5']",2r1k1nr/4ppbp/6p1/1q6/3P4/P3PN2/1P1K1PPP/7R w k - 0 18,2100,2100,"{'type': 'cp', 'value': -1011}"
stockfish,gpt-3.5-turbo-instruct,1,84.94456590999994,No valid suggestions: |,"['e2e3', 'c7c5', 'b2b3', 'b8c6', 'c2c4', 'e7e5', 'b1c3', 'g8f6', 'c1b2', 'd7d5', 'c3d5', 'f6d5', 'c4d5', 'd8d5', 'f2f3', 'c8e6', 'h2h4', 'g7g6', 'd1c2', 'f8g7', 'f1c4', 'd5d6', 'c2d3', 'e8g8', 'd3d6', 'e6c4', 'b3c4', 'a8d8', 'd6c7', 'd8d3', 'h4h5', 'f8d8', 'e1f1', 'd3d2', 'c7b7', 'c6b4', 'b2c3', 'd2d7', 'b7e4']",3r2k1/p2r1pbp/6p1/2p1p2P/1nP1Q3/2B1PP2/P5P1/R4KNR b - - 4 20,2150,2150,"{'type': 'cp', 'value': 667}"
stockfish,gpt-3.5-turbo-instruct,1,108.20986672000004,No valid suggestions: | |,"['e2e4', 'g8f6', 'e4e5', 'f6d5', 'g1f3', 'd7d6', 'd2d4', 'g7g6', 'c2c4', 'd5b6', 'a2a4', 'a7a5', 'h2h4', 'h7h5', 'e5d6', 'e7d6', 'b1c3', 'f8g7', 'f1e2', 'c8g4', 'f3g5', 'e8g8', 'e1g1', 'g4e2', 'c3e2', 'b8c6', 'd4d5', 'c6e5', 'a1a2', 'e5c4', 'b2b3', 'c4e5', 'a2c2', 'e5d7', 'f2f4', 'd7f6', 'e2c3', 'f6g4', 'f4f5', 'd8e7', 'c3b5', 'c7c6', 'f5g6', 'f7g6', 'd5c6', 'b7c6', 'c2c6', 'f8f1', 'd1f1', 'a8f8', 'g5f3']",5rk1/4q1b1/1nRp2p1/pN5p/P5nP/1P3N2/6P1/2B2QK1 b - - 2 26,2150,2150,"{'type': 'cp', 'value': 0}"
gpt-3.5-turbo-instruct,stockfish,0.5,116.07938132599998,,"['e2e4', 'e7e5', 'g1f3', 'g8f6', 'b1c3', 'b8c6', 'f1b5', 'f8c5', 'e1g1', 'h7h5', 'b5c6', 'b7c6', 'f3e5', 'c5d4', 'e5f3', 'd4c3', 'd2c3', 'd7d6', 'c1g5', 'a7a5', 'd1d4', 'd8d7', 'g5f6', 'c6c5', 'd4d5', 'c7c6', 'd5g5', 'd7g4', 'g5g4', 'h5g4', 'f3g5', 'g7f6', 'g5f7', 'e8f7', 'f2f3', 'f7e6', 'f3g4', 'a5a4', 'a1e1', 'a4a3', 'f1f5', 'a3b2', 'e1b1', 'a8a2', 'b1e1', 'h8g8', 'h2h3', 'g8g7', 'g1f2', 'a2a1', 'f2e2', 'b2b1q', 'e1b1', 'a1b1', 'e2f2', 'b1b2', 'f2g3', 'b2c2', 'g3f3', 'c2c3', 'f3f4', 'c3c1', 'f4f3', 'c8a6', 'f3f4', 'a6b5', 'f4f3', 'c1b1', 'f3f4', 'b5d3', 'f4f3', 'd3c2', 'f3f4', 'b1g1', 'f4f3', 'c5c4', 'f3f2', 'g1d1', 'f2f3', 'd1g1', 'f3f2', 'g1h1', 'f2f3']",8/6r1/2ppkp2/5R2/2p1P1P1/5K1P/2b3P1/7r b - - 7 42,2150,2150,
